image,disaster,pre_date,post_date,date_difference,days_difference,x_min,y_min,x_max,y_max,x_max_extended,polygon
hurricane-florence_00000520,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.91317934030059,34.8048370871471,-77.90847341370555,34.80954301374214,-77.90647341370556,"POLYGON ((-77.91317934030059 34.8048370871471, -77.91317934030059 34.80954301374214, -77.90847341370555 34.80954301374214, -77.90847341370555 34.8048370871471"
hurricane-florence_00000521,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.85823879589842,34.783544055550806,-77.85353221665514,34.78825063479409,-77.85153221665514,"POLYGON ((-77.85823879589842 34.783544055550806, -77.85823879589842 34.78825063479409, -77.85353221665514 34.78825063479409, -77.85353221665514 34.783544055550806"
hurricane-florence_00000523,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.908075332837,34.804959083847734,-77.90336943249122,34.809664984193525,-77.90136943249122,"POLYGON ((-77.908075332837 34.804959083847734, -77.908075332837 34.809664984193525, -77.90336943249122 34.809664984193525, -77.90336943249122 34.804959083847734"
hurricane-florence_00000525,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.91347594189946,34.813256213654164,-77.90876971160745,34.81796244394618,-77.90676971160745,"POLYGON ((-77.91347594189946 34.813256213654164, -77.91347594189946 34.81796244394618, -77.90876971160745 34.81796244394618, -77.90876971160745 34.813256213654164"
hurricane-florence_00000536,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.91332762572269,34.80904665215331,-77.90862154729741,34.81375273057859,-77.90662154729742,"POLYGON ((-77.91332762572269 34.80904665215331, -77.91332762572269 34.81375273057859, -77.90862154729741 34.81375273057859, -77.90862154729741 34.80904665215331"
hurricane-florence_00000538,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.90822335935093,34.80916866788017,-77.90351730719274,34.81387472003835,-77.90151730719275,"POLYGON ((-77.90822335935093 34.80916866788017, -77.90822335935093 34.81387472003835, -77.90351730719274 34.81387472003835, -77.90351730719274 34.80916866788017"
hurricane-harvey_00000000,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.4892493943669,29.765390208918827,-95.48459707513908,29.77004252814664,-95.48259707513908,"POLYGON ((-95.4892493943669 29.765390208918827, -95.4892493943669 29.77004252814664, -95.48459707513908 29.77004252814664, -95.48459707513908 29.765390208918827"
hurricane-harvey_00000001,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.46948018543463,29.765760325865603,-95.46482791100426,29.77041260029597,-95.46282791100427,"POLYGON ((-95.46948018543463 29.765760325865603, -95.46948018543463 29.77041260029597, -95.46482791100426 29.77041260029597, -95.46482791100426 29.765760325865603"
hurricane-harvey_00000003,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.45938466397384,29.757320700904103,-95.4547326487873,29.761972716090632,-95.4527326487873,"POLYGON ((-95.45938466397384 29.757320700904103, -95.45938466397384 29.761972716090632, -95.4547326487873 29.761972716090632, -95.4547326487873 29.757320700904103"
hurricane-harvey_00000005,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.4844136071153,29.769794718312404,-95.47976118060674,29.774447144820954,-95.47776118060675,"POLYGON ((-95.4844136071153 29.769794718312404, -95.4844136071153 29.774447144820954, -95.47976118060674 29.774447144820954, -95.47976118060674 29.769794718312404"
hurricane-harvey_00000006,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.47947110509733,29.769887355847146,-95.47481868978446,29.77453977116003,-95.47281868978446,"POLYGON ((-95.47947110509733 29.769887355847146, -95.47947110509733 29.77453977116003, -95.47481868978446 29.77453977116003, -95.47481868978446 29.769887355847146"
hurricane-harvey_00000007,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.47452857999377,29.76997980896313,-95.46987617590867,29.774632213048232,-95.46787617590867,"POLYGON ((-95.47452857999377 29.76997980896313, -95.47452857999377 29.774632213048232, -95.46987617590867 29.774632213048232, -95.46987617590867 29.76997980896313"
hurricane-harvey_00000019,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.4406326508182,29.756010904105313,-95.43598095519337,29.76066259973014,-95.43398095519338,"POLYGON ((-95.4406326508182 29.756010904105313, -95.4406326508182 29.76066259973014, -95.43598095519337 29.76066259973014, -95.43598095519337 29.756010904105313"
hurricane-harvey_00000020,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.43074914265428,29.75619263784852,-95.42609746993118,29.76084431057162,-95.42409746993118,"POLYGON ((-95.43074914265428 29.75619263784852, -95.43074914265428 29.76084431057162, -95.42609746993118 29.76084431057162, -95.42609746993118 29.75619263784852"
hurricane-harvey_00000021,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.42580735461796,29.756283228238424,-95.42115569339386,29.760934889462526,-95.41915569339386,"POLYGON ((-95.42580735461796 29.756283228238424, -95.42580735461796 29.760934889462526, -95.42115569339386 29.760934889462526, -95.42115569339386 29.756283228238424"
hurricane-harvey_00000022,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.42086554400647,29.75637363430319,-95.41621389431347,29.761025283996187,-95.41421389431348,"POLYGON ((-95.42086554400647 29.75637363430319, -95.42086554400647 29.761025283996187, -95.41621389431347 29.761025283996187, -95.41621389431347 29.75637363430319"
hurricane-harvey_00000026,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.48391978053485,30.016269581446082,-95.47926575449823,30.020923607482707,-95.47726575449823,"POLYGON ((-95.48391978053485 30.016269581446082, -95.48391978053485 30.020923607482707, -95.47926575449823 30.020923607482707, -95.47926575449823 30.016269581446082"
hurricane-harvey_00000027,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.45959935935872,30.033960970437356,-95.45494491390929,30.03861541588679,-95.45294491390929,"POLYGON ((-95.45959935935872 30.033960970437356, -95.45959935935872 30.03861541588679, -95.45494491390929 30.03861541588679, -95.45494491390929 30.033960970437356"
hurricane-harvey_00000028,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.47423547399926,30.02506932601382,-95.46958123214749,30.029723567865584,-95.4675812321475,"POLYGON ((-95.47423547399926 30.02506932601382, -95.47423547399926 30.029723567865584, -95.46958123214749 30.029723567865584, -95.46958123214749 30.02506932601382"
hurricane-harvey_00000029,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.39155298211647,30.037856520557707,-95.38689886308694,30.04251063958724,-95.38489886308695,"POLYGON ((-95.39155298211647 30.037856520557707, -95.39155298211647 30.04251063958724, -95.38689886308694 30.04251063958724, -95.38689886308694 30.037856520557707"
hurricane-harvey_00000030,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:39:25.085000+00:00,196 days 00:28:04.085000,196,-95.38165231724281,30.038035909971548,-95.37699822342087,30.04269000379349,-95.37499822342087,"POLYGON ((-95.38165231724281 30.038035909971548, -95.38165231724281 30.04269000379349, -95.37699822342087 30.04269000379349, -95.37699822342087 30.038035909971548"
hurricane-harvey_00000031,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:39:25.085000+00:00,196 days 00:28:04.085000,196,-95.36659631985245,30.029689841747146,-95.3619425033632,30.0343436582364,-95.3599425033632,"POLYGON ((-95.36659631985245 30.029689841747146, -95.36659631985245 30.0343436582364, -95.3619425033632 30.0343436582364, -95.3619425033632 30.029689841747146"
hurricane-harvey_00000033,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.65106717171112,29.527944890321695,-95.64641526354802,29.532596798484786,-95.64441526354803,"POLYGON ((-95.65106717171112 29.527944890321695, -95.65106717171112 29.532596798484786, -95.64641526354802 29.532596798484786, -95.64641526354802 29.527944890321695"
hurricane-harvey_00000034,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.64613113225113,29.528043146659318,-95.64147923351186,29.53269504539859,-95.63947923351186,"POLYGON ((-95.64613113225113 29.528043146659318, -95.64613113225113 29.53269504539859, -95.64147923351186 29.53269504539859, -95.64147923351186 29.528043146659318"
hurricane-harvey_00000035,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.40629967387561,30.03327928820074,-95.40164563703235,30.03793332504401,-95.39964563703235,"POLYGON ((-95.40629967387561 30.03327928820074, -95.40629967387561 30.03793332504401, -95.40164563703235 30.03793332504401, -95.40164563703235 30.03327928820074"
hurricane-harvey_00000036,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.64119506828666,29.528141220012202,-95.63654317900331,29.532793109295547,-95.63454317900332,"POLYGON ((-95.64119506828666 29.528141220012202, -95.64119506828666 29.532793109295547, -95.63654317900331 29.532793109295547, -95.63654317900331 29.528141220012202"
hurricane-harvey_00000037,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.6362589798632,29.528239110377047,-95.6316071000679,29.532890990172355,-95.6296071000679,"POLYGON ((-95.6362589798632 29.528239110377047, -95.6362589798632 29.532890990172355, -95.6316071000679 29.532890990172355, -95.6316071000679 29.528239110377047"
hurricane-harvey_00000038,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:27:29.685000,196,-95.40134963370198,30.033369618385723,-95.39669560933716,30.03802364275055,-95.39469560933716,"POLYGON ((-95.40134963370198 30.033369618385723, -95.40134963370198 30.03802364275055, -95.39669560933716 30.03802364275055, -95.39669560933716 30.033369618385723"
hurricane-harvey_00000039,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.64097063722043,29.519508081999035,-95.63631898291507,29.524159736304398,-95.63431898291508,"POLYGON ((-95.64097063722043 29.519508081999035, -95.64097063722043 29.524159736304398, -95.63631898291507 29.524159736304398, -95.63631898291507 29.519508081999035"
hurricane-harvey_00000040,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.63603496704714,29.519605938123174,-95.63138332220579,29.524257582964523,-95.6293833222058,"POLYGON ((-95.63603496704714 29.519605938123174, -95.63603496704714 29.524257582964523, -95.63138332220579 29.524257582964523, -95.63138332220579 29.519605938123174"
hurricane-harvey_00000041,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.63109927246909,29.519703611319883,-95.62644763712383,29.52435524666514,-95.62444763712384,"POLYGON ((-95.63109927246909 29.519703611319883, -95.63109927246909 29.52435524666514, -95.62644763712383 29.52435524666514, -95.62644763712383 29.519703611319883"
hurricane-harvey_00000042,hurricane-harvey,2017-02-16 17:11:21+00:00,2017-08-31 17:39:25.085000+00:00,196 days 00:28:04.085000,196,-95.38154924850774,30.03372907922845,-95.37689527437858,30.03838305335761,-95.37489527437859,"POLYGON ((-95.38154924850774 30.03372907922845, -95.38154924850774 30.03838305335761, -95.37689527437858 30.03838305335761, -95.37689527437858 30.03372907922845"
hurricane-harvey_00000045,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.64601869534724,29.523726596416644,-95.64136691412358,29.528378377640305,-95.63936691412358,"POLYGON ((-95.64601869534724 29.523726596416644, -95.64601869534724 29.528378377640305, -95.64136691412358 29.528378377640305, -95.64136691412358 29.523726596416644"
hurricane-harvey_00000046,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.63569913084787,29.506656155593753,-95.63104783821862,29.511307448222993,-95.62904783821863,"POLYGON ((-95.63569913084787 29.506656155593753, -95.63569913084787 29.511307448222993, -95.63104783821862 29.511307448222993, -95.63104783821862 29.506656155593753"
hurricane-harvey_00000047,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.64108284052622,29.523824652616483,-95.63643106874646,29.52847642439624,-95.63443106874647,"POLYGON ((-95.64108284052622 29.523824652616483, -95.64108284052622 29.52847642439624, -95.63643106874646 29.52847642439624, -95.63643106874646 29.523824652616483"
hurricane-harvey_00000048,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.63076406331699,29.5067537775359,-95.62611278014782,29.51140506070507,-95.62411278014783,"POLYGON ((-95.63076406331699 29.5067537775359, -95.63076406331699 29.51140506070507, -95.62611278014782 29.51140506070507, -95.62611278014782 29.5067537775359"
hurricane-harvey_00000049,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.6361469612506,29.523922525860254,-95.63149519894687,29.528574288163995,-95.62949519894687,"POLYGON ((-95.6361469612506 29.523922525860254, -95.6361469612506 29.528574288163995, -95.63149519894687 29.528574288163995, -95.63149519894687 29.523922525860254"
hurricane-harvey_00000050,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.63121105756586,29.524020216144677,-95.62655930477024,29.528671968940298,-95.62455930477024,"POLYGON ((-95.63121105756586 29.524020216144677, -95.63121105756586 29.528671968940298, -95.62655930477024 29.528671968940298, -95.62655930477024 29.524020216144677"
hurricane-harvey_00000053,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.63592299724843,29.51528934716616,-95.63127146984029,29.519940874574306,-95.62927146984029,"POLYGON ((-95.63592299724843 29.51528934716616, -95.63592299724843 29.519940874574306, -95.63127146984029 29.519940874574306, -95.63127146984029 29.51528934716616"
hurricane-harvey_00000054,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.63098751173159,29.515387003276583,-95.62633599380752,29.520038521200657,-95.62433599380752,"POLYGON ((-95.63098751173159 29.515387003276583, -95.63098751173159 29.520038521200657, -95.62633599380752 29.520038521200657, -95.62633599380752 29.515387003276583"
hurricane-harvey_00000058,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.64452823791655,29.555527378538585,-95.63987731074349,29.56017830571165,-95.63787731074349,"POLYGON ((-95.64452823791655 29.555527378538585, -95.64452823791655 29.56017830571165, -95.63987731074349 29.56017830571165, -95.63987731074349 29.555527378538585"
hurricane-harvey_00000060,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.6491258865243,29.54248433604305,-95.64447530261812,29.54713491994923,-95.64247530261812,"POLYGON ((-95.6491258865243 29.54248433604305, -95.6491258865243 29.54713491994923, -95.64447530261812 29.54713491994923, -95.64447530261812 29.54248433604305"
hurricane-harvey_00000062,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.63903167779817,29.534050586140076,-95.63438134785812,29.538700916080128,-95.63238134785813,"POLYGON ((-95.63903167779817 29.534050586140076, -95.63903167779817 29.538700916080128, -95.63438134785812 29.538700916080128, -95.63438134785812 29.534050586140076"
hurricane-harvey_00000063,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.64441578496954,29.551212431564867,-95.63976497540538,29.555863241129018,-95.63776497540539,"POLYGON ((-95.64441578496954 29.551212431564867, -95.64441578496954 29.555863241129018, -95.63976497540538 29.555863241129018, -95.63976497540538 29.551212431564867"
